작성일,진행상황,카테고리,제목,링크,등록부서,조회수
2025.06.09,N/A,학사,(수정) 증명서 발급 서비스 일시 중단 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=36&slug=%EC%A6%9D%EB%AA%85%EC%84%9C-%EB%B0%9C%EA%B8%89-%EC%84%9C%EB%B9%84%EC%8A%A4-%EC%9D%BC%EC%8B%9C-%EC%A4%91%EB%8B%A8-%EC%95%88%EB%82%B4-4&keyword,학사팀,7964
2025.06.07,완료,비교과·행사,[대학일자리플러스사업단] 2025 숭실 커리어 취업캠프_면접마스터 캠프,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=36&slug=%EB%8C%80%ED%95%99%EC%9D%BC%EC%9E%90%EB%A6%AC%ED%94%8C%EB%9F%AC%EC%8A%A4%EC%82%AC%EC%97%85%EB%8B%A8-2025-%EC%88%AD%EC%8B%A4-%EC%BB%A4%EB%A6%AC%EC%96%B4-%EC%B7%A8%EC%97%85%EC%BA%A0%ED%94%84_%EB%A9%B4&keyword,진로취업센터,3381
2025.06.05,N/A,채용,숭실대학교 숭실학술원 행정팀 계약직 직원 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=36&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EC%88%AD%EC%8B%A4%ED%95%99%EC%88%A0%EC%9B%90-%ED%96%89%EC%A0%95%ED%8C%80-%EA%B3%84%EC%95%BD%EC%A7%81-%EC%A7%81%EC%9B%90-%EB%AA%A8%EC%A7%91&keyword,총무·인사팀,4443
2025.06.05,N/A,채용,숭실대학교 입학처 입학팀 단시간 계약직 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=36&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EC%9E%85%ED%95%99%EC%B2%98-%EC%9E%85%ED%95%99%ED%8C%80-%EB%8B%A8%EC%8B%9C%EA%B0%84-%EA%B3%84%EC%95%BD%EC%A7%81-%EB%AA%A8%EC%A7%91&keyword,총무·인사팀,3499
2025.06.05,완료,봉사,*모집연장 ~6/27일(금)17시까지 [2025-2학기] 7+1장기해외봉사프로그램(FLEX학점제) 참가자 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=36&slug=%EB%AA%A8%EC%A7%91%EC%97%B0%EC%9E%A5-6-27%EC%9D%BC%EA%B8%8817%EC%8B%9C%EA%B9%8C%EC%A7%80-2025-2%ED%95%99%EA%B8%B0-71%EC%9E%A5%EA%B8%B0%ED%95%B4%EC%99%B8%EB%B4%89%EC%82%AC%ED%94%84%EB%A1%9C&keyword,사회공헌팀,3647
2025.06.05,N/A,채용,2025학년도 2학기 국제팀 한국어교육원 교육연구조교B 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=36&slug=2025%ED%95%99%EB%85%84%EB%8F%84-2%ED%95%99%EA%B8%B0-%EA%B5%AD%EC%A0%9C%ED%8C%80-%ED%95%9C%EA%B5%AD%EC%96%B4%EA%B5%90%EC%9C%A1%EC%9B%90-%EA%B5%90%EC%9C%A1%EC%97%B0%EA%B5%AC%EC%A1%B0%EA%B5%90b-%EB%AA%A8&keyword,국제팀,7629
2025.06.05,완료,채용,2025년 여름방학 초등 영어캠프(비숙박형) 보조교사 모집(~7/10),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=36&slug=2025%EB%85%84-%EC%97%AC%EB%A6%84%EB%B0%A9%ED%95%99-%EC%B4%88%EB%93%B1-%EC%98%81%EC%96%B4%EC%BA%A0%ED%94%84%EB%B9%84%EC%88%99%EB%B0%95%ED%98%95-%EB%B3%B4%EC%A1%B0%EA%B5%90%EC%82%AC-%EB%AA%A8%EC%A7%91&keyword,산학협력진흥팀,7612
2025.06.05,완료,채용,2025년 KOTRA 체험형 인턴(장애인) 채용 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=36&slug=2025%EB%85%84-kotra-%EC%B2%B4%ED%97%98%ED%98%95-%EC%9D%B8%ED%84%B4%EC%9E%A5%EC%95%A0%EC%9D%B8-%EC%B1%84%EC%9A%A9-%EC%95%88%EB%82%B4&keyword,장애학생지원팀,2592
2025.06.04,완료,국제교류,제 8기 국립외교원 국민외교아카데미 대학생 외교 연수 과정 참가 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=36&slug=%EC%A0%9C-8%EA%B8%B0-%EA%B5%AD%EB%A6%BD%EC%99%B8%EA%B5%90%EC%9B%90-%EA%B5%AD%EB%AF%BC%EC%99%B8%EA%B5%90%EC%95%84%EC%B9%B4%EB%8D%B0%EB%AF%B8-%EB%8C%80%ED%95%99%EC%83%9D-%EC%99%B8%EA%B5%90-%EC%97%B0&keyword,국제팀,2720
2025.06.04,완료,장학,2025학년도 2학기 한국장학재단 주거안정장학금 1차 신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=37&slug=2025%ED%95%99%EB%85%84%EB%8F%84-2%ED%95%99%EA%B8%B0-%ED%95%9C%EA%B5%AD%EC%9E%A5%ED%95%99%EC%9E%AC%EB%8B%A8-%EC%A3%BC%EA%B1%B0%EC%95%88%EC%A0%95%EC%9E%A5%ED%95%99%EA%B8%88-1%EC%B0%A8-%EC%8B%A0%EC%B2%AD&keyword,장학팀,3219
2025.06.04,완료,비교과·행사,[중앙도서관] 여름방학 숭실고독 참가자 모집(~6/24),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=37&slug=%EC%A4%91%EC%95%99%EB%8F%84%EC%84%9C%EA%B4%80-%EC%97%AC%EB%A6%84%EB%B0%A9%ED%95%99-%EC%88%AD%EC%8B%A4%EA%B3%A0%EB%8F%85-%EC%B0%B8%EA%B0%80%EC%9E%90-%EB%AA%A8%EC%A7%916-24&keyword,중앙도서관,3174
2025.06.04,완료,외국인유학생,[교내행사] 2025-1학기 외국인 유학생 취업컨설팅 특강 프로그램 신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=37&slug=2025-1%ED%95%99%EA%B8%B0-%EC%99%B8%EA%B5%AD%EC%9D%B8-%EC%9C%A0%ED%95%99%EC%83%9D-%EC%B7%A8%EC%97%85%EC%BB%A8%EC%84%A4%ED%8C%85-%ED%8A%B9%EA%B0%95-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-%EC%8B%A0&keyword,국제팀,3063
2025.06.04,완료,교직,2025학년도 1학기 평생교육사 양성과정 이수 신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=37&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%ED%8F%89%EC%83%9D%EA%B5%90%EC%9C%A1%EC%82%AC-%EC%96%91%EC%84%B1%EA%B3%BC%EC%A0%95-%EC%9D%B4%EC%88%98-%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,교직팀,3101
2025.06.02,진행,교직,2025학년도 교직과정 이수 신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=37&slug=2025%ED%95%99%EB%85%84%EB%8F%84-%EA%B5%90%EC%A7%81%EA%B3%BC%EC%A0%95-%EC%9D%B4%EC%88%98-%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,교직팀,4237
2025.06.02,완료,채용,2025-2학기 국제처 국제팀 학부 외국인 유학생 담당 조교(교육연구조교) 모집 (기한 연장),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=37&slug=2025-2%ED%95%99%EA%B8%B0-%EA%B5%AD%EC%A0%9C%EC%B2%98-%EA%B5%AD%EC%A0%9C%ED%8C%80-%ED%95%99%EB%B6%80-%EC%99%B8%EA%B5%AD%EC%9D%B8-%EC%9C%A0%ED%95%99%EC%83%9D-%EB%8B%B4%EB%8B%B9-%EC%A1%B0%EA%B5%90&keyword,국제팀,8686
2025.06.02,완료,교직,2025년 8월 졸업예정자 교원자격 무시험검정원 제출 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=37&slug=2025%EB%85%84-8%EC%9B%94-%EC%A1%B8%EC%97%85%EC%98%88%EC%A0%95%EC%9E%90-%EA%B5%90%EC%9B%90%EC%9E%90%EA%B2%A9-%EB%AC%B4%EC%8B%9C%ED%97%98%EA%B2%80%EC%A0%95%EC%9B%90-%EC%A0%9C%EC%B6%9C-%EC%95%88%EB%82%B4&keyword,교직팀,10496
2025.06.02,완료,채용,2025-2학기 일반대학원 교학팀 교육연구조교 모집안내(~6.13.(금)),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=37&slug=2025-2%ED%95%99%EA%B8%B0-%EC%9D%BC%EB%B0%98%EB%8C%80%ED%95%99%EC%9B%90-%EA%B5%90%ED%95%99%ED%8C%80-%EA%B5%90%EC%9C%A1%EC%97%B0%EA%B5%AC%EC%A1%B0%EA%B5%90-%EB%AA%A8%EC%A7%91%EC%95%88%EB%82%B46-13&keyword,일반대학원,3437
2025.06.02,완료,채용,2025-2학기 대외협력팀 교육연구조교 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=37&slug=2025-2%ED%95%99%EA%B8%B0-%EB%8C%80%EC%99%B8%ED%98%91%EB%A0%A5%ED%8C%80-%EA%B5%90%EC%9C%A1%EC%97%B0%EA%B5%AC%EC%A1%B0%EA%B5%90-%EB%AA%A8%EC%A7%91&keyword,대외협력팀,2858
2025.06.02,완료,교직,2025학년도 1학기 교직 적·인성검사/성인지 교육/응급처치·심폐소생술 실습 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=37&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EA%B5%90%EC%A7%81-%EC%A0%81%C2%B7%EC%9D%B8%EC%84%B1%EA%B2%80%EC%82%AC-%EC%84%B1%EC%9D%B8%EC%A7%80-%EA%B5%90%EC%9C%A1-%EC%9D%91%EA%B8%89%EC%B2%98&keyword,교직팀,2911
2025.06.02,완료,학사,2025-여름계절제 1차 폐강과목 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=37&slug=2025-%EC%97%AC%EB%A6%84%EA%B3%84%EC%A0%88%EC%A0%9C-1%EC%B0%A8-%ED%8F%90%EA%B0%95%EA%B3%BC%EB%AA%A9-%EC%95%88%EB%82%B4&keyword,학사팀,10660
2025.06.02,완료,장학,★ 2025학년도 1학기 성적향상장학금 신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=37&slug=%E2%98%85-2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EC%84%B1%EC%A0%81%ED%96%A5%EC%83%81%EC%9E%A5%ED%95%99%EA%B8%88-%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,장학팀,6706
2025.06.01,진행,학사,숭실대학교 학생 TOEIC Speaking 시험 할인 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=37&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%ED%95%99%EC%83%9D-toeic-speaking-%EC%8B%9C%ED%97%98-%ED%95%A0%EC%9D%B8-%EC%95%88%EB%82%B4&keyword,학생서비스팀,4739
2025.05.31,N/A,비교과·행사,2025학년도 캠퍼스 사진공모전[봄] 심사 결과 발표,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=37&slug=2025%ED%95%99%EB%85%84%EB%8F%84-%EC%BA%A0%ED%8D%BC%EC%8A%A4-%EC%82%AC%EC%A7%84%EA%B3%B5%EB%AA%A8%EC%A0%84%EB%B4%84-%EC%8B%AC%EC%82%AC-%EA%B2%B0%EA%B3%BC-%EB%B0%9C%ED%91%9C&keyword,웹마스터,997
2025.05.30,완료,비교과·행사,차세대반도체학과 하계 워크숍 본 신청 시작(~6/10),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=37&slug=%EC%B0%A8%EC%84%B8%EB%8C%80%EB%B0%98%EB%8F%84%EC%B2%B4%ED%95%99%EA%B3%BC-%ED%95%98%EA%B3%84-%EC%9B%8C%ED%81%AC%EC%88%8D-%EB%B3%B8-%EC%8B%A0%EC%B2%AD-%EC%8B%9C%EC%9E%916-10&keyword,혁신융합대학사업단,2635
2025.05.30,N/A,채용,2025년 숭실대학교 글로벌미래교육원 평생교육팀 계약직 직원 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=38&slug=2025%EB%85%84-%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EA%B8%80%EB%A1%9C%EB%B2%8C%EB%AF%B8%EB%9E%98%EA%B5%90%EC%9C%A1%EC%9B%90-%ED%8F%89%EC%83%9D%EA%B5%90%EC%9C%A1%ED%8C%80-%EA%B3%84%EC%95%BD&keyword,총무·인사팀,2891
2025.05.29,N/A,채용,숭실대학교 베어드학부대학 교양교육운영팀 계약직 직원 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=38&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EB%B2%A0%EC%96%B4%EB%93%9C%ED%95%99%EB%B6%80%EB%8C%80%ED%95%99-%EA%B5%90%EC%96%91%EA%B5%90%EC%9C%A1%EC%9A%B4%EC%98%81%ED%8C%80-%EA%B3%84%EC%95%BD&keyword,총무·인사팀,2802
2025.05.29,N/A,봉사,(사)스페셜올림픽코리아_2025 국제 스페셜 뮤직 & 아트 페스티벌 통역 자원봉사자 2차 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=38&slug=%EC%82%AC%EC%8A%A4%ED%8E%98%EC%85%9C%EC%98%AC%EB%A6%BC%ED%94%BD%EC%BD%94%EB%A6%AC%EC%95%84_2025-%EA%B5%AD%EC%A0%9C-%EC%8A%A4%ED%8E%98%EC%85%9C-%EB%AE%A4%EC%A7%81-%EC%95%84%ED%8A%B8-%ED%8E%98&keyword,사회공헌팀,3753
2025.05.29,완료,봉사,[2025 제4회 노량진 1동 노들나루 축제] 자원봉사자 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=38&slug=2025-%EC%A0%9C4%ED%9A%8C-%EB%85%B8%EB%9F%89%EC%A7%84-1%EB%8F%99-%EB%85%B8%EB%93%A4%EB%82%98%EB%A3%A8-%EC%B6%95%EC%A0%9C-%EC%9E%90%EC%9B%90%EB%B4%89%EC%82%AC%EC%9E%90-%EB%AA%A8%EC%A7%91-%EC%95%88&keyword,사회공헌팀,3757
2025.05.28,완료,국제교류,2025 독일마을 기념품 공모전 [뚀즈] 공모 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=38&slug=2025-%EB%8F%85%EC%9D%BC%EB%A7%88%EC%9D%84-%EA%B8%B0%EB%85%90%ED%92%88-%EA%B3%B5%EB%AA%A8%EC%A0%84-%EB%9A%80%EC%A6%88-%EA%B3%B5%EB%AA%A8-%EC%95%88%EB%82%B4&keyword,국제팀,4762
2025.05.28,완료,장학,2025학년도 1학기 사회복지공동모금회 사랑의열매 바로바로론 사랑나눔 장학생 지원자 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=38&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%EC%82%AC%ED%9A%8C%EB%B3%B5%EC%A7%80%EA%B3%B5%EB%8F%99%EB%AA%A8%EA%B8%88%ED%9A%8C-%EC%82%AC%EB%9E%91%EC%9D%98%EC%97%B4%EB%A7%A4-%EB%B0%94%EB%A1%9C&keyword,장학팀,1739
2025.05.28,N/A,채용,2025학년도 숭실대학교 학술정보운영팀 계약직 직원 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=38&slug=2025%ED%95%99%EB%85%84%EB%8F%84-%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%ED%95%99%EC%88%A0%EC%A0%95%EB%B3%B4%EC%9A%B4%EC%98%81%ED%8C%80-%EA%B3%84%EC%95%BD%EC%A7%81-%EC%A7%81%EC%9B%90-%EB%AA%A8&keyword,총무·인사팀,1866
2025.05.28,완료,비교과·행사,[자유전공학부] 노션(Notion)활용법 특강 – 재학생 선착순 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=38&slug=%EC%9E%90%EC%9C%A0%EC%A0%84%EA%B3%B5%ED%95%99%EB%B6%80-%EB%85%B8%EC%85%98notion%ED%99%9C%EC%9A%A9%EB%B2%95-%ED%8A%B9%EA%B0%95-%EC%9E%AC%ED%95%99%EC%83%9D-%EC%84%A0%EC%B0%A9%EC%88%9C&keyword,자유전공학부,1988
2025.05.28,N/A,장학,[공지사항] 2025학년도 2학기 학자금대출 사전신청 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=38&slug=%EA%B3%B5%EC%A7%80%EC%82%AC%ED%95%AD-2025%ED%95%99%EB%85%84%EB%8F%84-2%ED%95%99%EA%B8%B0-%ED%95%99%EC%9E%90%EA%B8%88%EB%8C%80%EC%B6%9C-%EC%82%AC%EC%A0%84%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4&keyword,장학팀,2257
2025.05.27,N/A,학사,2025-여름학기 현장실습학기제 학생 참여 안내(추가모집),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=38&slug=2025-%EC%97%AC%EB%A6%84%ED%95%99%EA%B8%B0-%ED%98%84%EC%9E%A5%EC%8B%A4%EC%8A%B5%ED%95%99%EA%B8%B0%EC%A0%9C-%ED%95%99%EC%83%9D-%EC%B0%B8%EC%97%AC-%EC%95%88%EB%82%B4%EC%B6%94%EA%B0%80%EB%AA%A8%EC%A7%91&keyword,현장실습지원센터,8283
2025.05.27,완료,비교과·행사,2025학년도 취업고민해결 ONE SHOT-2차전지 직무 클래스,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=38&slug=89888&keyword,진로취업센터,3384
2025.05.27,N/A,국제교류,[한국어교육원] 2025 여름학기 한국어과정 유학생 도우미 프로그램 59기 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=38&slug=%ED%95%9C%EA%B5%AD%EC%96%B4%EA%B5%90%EC%9C%A1%EC%9B%90-2025-%EC%97%AC%EB%A6%84%ED%95%99%EA%B8%B0-%ED%95%9C%EA%B5%AD%EC%96%B4%EA%B3%BC%EC%A0%95-%EC%9C%A0%ED%95%99%EC%83%9D-%EB%8F%84%EC%9A%B0%EB%AF%B8-3&keyword,국제팀,13888
2025.05.27,N/A,비교과·행사,[한국어교육원] 2025 여름학기 한국어과정 유학생 도우미 프로그램 59기 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=38&slug=%ED%95%9C%EA%B5%AD%EC%96%B4%EA%B5%90%EC%9C%A1%EC%9B%90-2025-%EC%97%AC%EB%A6%84%ED%95%99%EA%B8%B0-%ED%95%9C%EA%B5%AD%EC%96%B4%EA%B3%BC%EC%A0%95-%EC%9C%A0%ED%95%99%EC%83%9D-%EB%8F%84%EC%9A%B0%EB%AF%B8&keyword,국제팀,12812
2025.05.27,N/A,봉사,[한국어교육원] 2025 여름학기 한국어과정 유학생 도우미 프로그램 59기 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=38&slug=%ED%95%9C%EA%B5%AD%EC%96%B4%EA%B5%90%EC%9C%A1%EC%9B%90-2025-%EC%97%AC%EB%A6%84%ED%95%99%EA%B8%B0-%ED%95%9C%EA%B5%AD%EC%96%B4%EA%B3%BC%EC%A0%95-%EC%9C%A0%ED%95%99%EC%83%9D-%EB%8F%84%EC%9A%B0%EB%AF%B8-2&keyword,국제팀,15359
2025.05.27,완료,학사,2025학년도 1학기 학부 재학생 기말 강의평가 실시 안내[5월 27일(화) ~ 6월 9일(월)],https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=38&slug=2025%ED%95%99%EB%85%84%EB%8F%84-1%ED%95%99%EA%B8%B0-%ED%95%99%EB%B6%80-%EC%9E%AC%ED%95%99%EC%83%9D-%EA%B8%B0%EB%A7%90-%EA%B0%95%EC%9D%98%ED%8F%89%EA%B0%80-%EC%8B%A4%EC%8B%9C-%EC%95%88%EB%82%B45&keyword,교수학습혁신센터,11827
2025.05.26,완료,장학,★★★ 2025학년도 2학기 교내장학금 1차 신청 안내(재학생 및 복학예정자 대상) ★★★,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=39&slug=%E2%98%85%E2%98%85%E2%98%85-2025%ED%95%99%EB%85%84%EB%8F%84-2%ED%95%99%EA%B8%B0-%EA%B5%90%EB%82%B4%EC%9E%A5%ED%95%99%EA%B8%88-%EC%8B%A0%EC%B2%AD%EA%B3%B5%EA%B3%A0%EC%9E%AC%ED%95%99%EC%83%9D-%EB%B0%8F&keyword,장학팀,12545
2025.05.23,완료,채용,2025년 6월 각 군 현역병 모집계획,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=39&slug=2025%EB%85%84-6%EC%9B%94-%EA%B0%81-%EA%B5%B0-%ED%98%84%EC%97%AD%EB%B3%91-%EB%AA%A8%EC%A7%91%EA%B3%84%ED%9A%8D&keyword,웹마스터,17444
2025.05.23,완료,장학,2025년 제34회 사랑의 날개 장학금 신청 안내(장애인 대학생 대상),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=39&slug=2025%EB%85%84-%EC%A0%9C34%ED%9A%8C-%EC%82%AC%EB%9E%91%EC%9D%98-%EB%82%A0%EA%B0%9C-%EC%9E%A5%ED%95%99%EA%B8%88-%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B4%EC%9E%A5%EC%95%A0%EC%9D%B8-%EB%8C%80%ED%95%99&keyword,장학팀,16609
2025.05.23,N/A,국제교류,(추가모집) 아일랜드 Dublin City University International Summer School 2025 참가자 모집 안내,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=39&slug=%EC%95%84%EC%9D%BC%EB%9E%9C%EB%93%9C-dublin-city-university-international-summer-school-2025-%EC%B0%B8%EA%B0%80%EC%9E%90-%EB%AA%A8%EC%A7%91-%EC%95%88%EB%82%B4&keyword,국제팀,45354
2025.05.23,완료,장학,2025년 희망장학금 장학생(대학생) 선발 공고,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=39&slug=2025%EB%85%84-%ED%9D%AC%EB%A7%9D%EC%9E%A5%ED%95%99%EA%B8%88-%EC%9E%A5%ED%95%99%EC%83%9D%EB%8C%80%ED%95%99%EC%83%9D-%EC%84%A0%EB%B0%9C-%EA%B3%B5%EA%B3%A0&keyword,장학팀,17672
2025.05.22,완료,기타,2025-1학기 숭실대학교 실내체육관 대관 신청 안내(6월),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=39&slug=2025-1%ED%95%99%EA%B8%B0-%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EC%8B%A4%EB%82%B4%EC%B2%B4%EC%9C%A1%EA%B4%80-%EB%8C%80%EA%B4%80-%EC%8B%A0%EC%B2%AD-%EC%95%88%EB%82%B46%EC%9B%94&keyword,스포츠학부,20910
2025.05.22,완료,비교과·행사,[차세대반도체학과]Co-Week Academy 참여 안내(~6/8접수 연장),https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=39&slug=%EC%B0%A8%EC%84%B8%EB%8C%80%EB%B0%98%EB%8F%84%EC%B2%B4%ED%95%99%EA%B3%BCco-week-academy-%EC%B0%B8%EC%97%AC-%EC%95%88%EB%82%B4&keyword,혁신융합대학사업단,20568
2025.05.22,N/A,외국인유학생,[채용] [CJ올리브영] 2025 Global Summer Internship 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=39&slug=%EC%B1%84%EC%9A%A9-cj%EC%98%AC%EB%A6%AC%EB%B8%8C%EC%98%81-2025-global-summer-internship-%EB%AA%A8%EC%A7%91&keyword,국제팀,16749
2025.05.22,완료,장학,2025년 우양재단 북평고 졸업 장학생 모집,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=39&slug=2025%EB%85%84-%EC%9A%B0%EC%96%91%EC%9E%AC%EB%8B%A8-%EB%B6%81%ED%8F%89%EA%B3%A0-%EC%A1%B8%EC%97%85-%EC%9E%A5%ED%95%99%EC%83%9D-%EB%AA%A8%EC%A7%91&keyword,장학팀,9348
2025.05.22,N/A,채용,2025년 숭실대학교 일반대학원 경제학과(에너지스쿨) 계약직 직원 모집_기간연장,https://scatch.ssu.ac.kr/%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?f&category&paged=39&slug=%EC%88%AD%EC%8B%A4%EB%8C%80%ED%95%99%EA%B5%90-%EC%9D%BC%EB%B0%98%EB%8C%80%ED%95%99%EC%9B%90-%EA%B2%BD%EC%A0%9C%ED%95%99%EA%B3%BC%EC%97%90%EB%84%88%EC%A7%80%EC%8A%A4%EC%BF%A8-%EA%B3%84%EC%95%BD-2&keyword,총무·인사팀,21111
